id,engine_no,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,time
276,1,277,0.0018,0.0015,100.0,518.67,642.99,1589.05,1400.1,14.62,21.58,560.51,2388.16,9078.18,1.31,47.55,528.02,2388.2,8159.14,8.3149,0.03,392,2388,100.0,39.23,23.5959,2000-01-02 22:00:00
594,2,274,41.999,0.84,100.0,445.0,549.54,1360.74,1140.92,3.91,5.72,138.87,2211.9,8331.33,1.02,42.51,129.88,2388.03,8094.48,9.4118,0.02,332,2212,100.0,10.56,6.3555,2000-01-05 03:00:00
175,1,176,0.002,0.0,100.0,518.67,642.42,1583.99,1390.07,14.62,21.58,553.95,2388.01,9046.63,1.3,47.03,520.47,2387.96,8133.57,8.3899,0.03,390,2388,100.0,39.16,23.2878,2000-01-02 05:10:00
216,1,217,0.002,0.0,100.0,518.67,642.1,1574.14,1398.44,14.62,21.58,554.81,2388.02,9057.94,1.3,47.15,522.64,2388.02,8139.46,8.343,0.03,392,2388,100.0,38.93,23.3649,2000-01-02 12:00:00
572,2,252,10.0044,0.2504,100.0,489.05,605.28,1501.94,1320.7,10.52,15.49,394.05,2318.99,8783.62,1.26,45.74,370.62,2388.25,8129.74,8.7041,0.03,372,2319,100.0,28.53,17.0557,2000-01-04 23:20:00
824,3,205,35.0075,0.84,100.0,449.44,555.21,1360.13,1125.26,5.48,7.99,196.09,2223.14,8365.02,1.03,41.95,184.3,2388.26,8079.6,9.1802,0.02,333,2223,100.0,15.01,8.9102,2000-01-06 17:20:00
475,2,155,24.9996,0.6207,60.0,462.54,536.74,1263.44,1043.59,7.05,9.02,175.67,1915.29,8008.53,0.94,36.52,164.5,2028.23,7872.16,10.8701,0.02,307,1915,84.93,14.39,8.5646,2000-01-04 07:10:00
851,3,232,20.0056,0.7,100.0,491.19,607.4,1488.09,1250.29,9.35,13.64,338.69,2324.23,8746.1,1.08,44.39,318.21,2388.38,8079.4,9.0891,0.02,366,2324,100.0,24.66,14.8373,2000-01-06 21:50:00
372,2,52,25.0065,0.62,60.0,462.54,536.55,1261.04,1036.91,7.05,9.03,175.04,1915.31,8003.51,0.94,36.56,165.54,2028.2,7873.02,10.8458,0.02,306,1915,84.93,14.37,8.6849,2000-01-03 14:00:00
177,1,178,35.0062,0.84,100.0,449.44,554.86,1361.43,1118.14,5.48,7.97,193.92,2222.91,8341.49,1.02,41.69,182.6,2387.99,8065.5,9.2727,0.02,332,2223,100.0,14.82,8.9495,2000-01-02 05:30:00
202,1,203,42.0037,0.8404,100.0,445.0,548.94,1353.26,1116.27,3.91,5.69,137.64,2211.97,8326.18,1.02,41.96,129.69,2388.08,8085.69,9.3113,0.02,330,2212,100.0,10.66,6.3265,2000-01-02 09:40:00
728,3,109,34.9993,0.84,100.0,449.44,555.18,1362.93,1126.8,5.48,7.99,194.99,2223.0,8354.6,1.02,41.59,183.93,2388.09,8070.11,9.2122,0.02,334,2223,100.0,14.87,9.0721,2000-01-06 01:20:00
3,1,4,42.0,0.84,100.0,445.0,548.7,1341.24,1118.03,3.91,5.7,137.98,2211.88,8312.35,1.02,41.68,129.8,2388.02,8076.05,9.3369,0.02,328,2212,100.0,10.54,6.4176,2000-01-01 00:30:00
263,1,264,35.0005,0.8411,100.0,449.44,555.31,1363.46,1128.57,5.48,7.97,195.67,2223.15,8371.53,1.03,41.91,184.18,2388.26,8084.44,9.2102,0.02,333,2223,100.0,14.86,8.985,2000-01-02 19:50:00
446,2,126,10.0007,0.2505,100.0,489.05,603.87,1497.76,1310.74,10.52,15.49,394.94,2318.89,8767.57,1.26,45.2,371.92,2388.09,8126.26,8.6611,0.03,370,2319,100.0,28.47,17.2254,2000-01-04 02:20:00
472,2,152,20.0073,0.7014,100.0,491.19,607.08,1485.12,1247.8,9.35,13.65,334.82,2323.93,8720.53,1.08,44.44,315.23,2388.11,8050.85,9.214,0.02,365,2324,100.0,24.53,14.7061,2000-01-04 06:40:00
462,2,142,35.0022,0.8413,100.0,449.44,555.88,1369.41,1126.87,5.48,8.0,194.31,2222.91,8341.57,1.02,41.83,182.97,2387.95,8070.29,9.2772,0.02,335,2223,100.0,15.08,8.9247,2000-01-04 05:00:00
261,1,262,20.0048,0.7,100.0,491.19,607.63,1481.14,1245.43,9.35,13.6,336.67,2324.05,8735.75,1.08,44.24,316.41,2388.13,8074.94,9.1391,0.02,365,2324,100.0,24.49,14.7044,2000-01-02 19:30:00
251,1,252,42.0004,0.8408,100.0,445.0,549.18,1345.19,1116.2,3.91,5.69,139.2,2212.11,8319.91,1.02,41.89,130.67,2388.16,8093.13,9.2582,0.02,329,2212,100.0,10.86,6.4285,2000-01-02 17:50:00
93,1,94,9.9987,0.2513,100.0,489.05,604.23,1492.53,1295.91,10.52,15.47,393.14,2318.68,8770.96,1.26,44.96,370.77,2387.92,8127.89,8.6593,0.03,368,2319,100.0,28.64,17.12,2000-01-01 15:30:00
675,3,56,25.0023,0.6207,60.0,462.54,536.67,1260.47,1042.25,7.05,9.01,175.44,1915.4,8013.8,0.94,36.47,165.31,2028.24,7873.05,10.8266,0.02,305,1915,84.93,14.29,8.5714,2000-01-05 16:30:00
226,1,227,42.0064,0.84,100.0,445.0,549.19,1345.9,1120.52,3.91,5.69,139.32,2212.01,8328.29,1.02,41.99,131.13,2388.12,8089.98,9.3128,0.02,330,2212,100.0,10.58,6.4738,2000-01-02 13:40:00
24,1,25,42.0067,0.8413,100.0,445.0,549.12,1342.18,1115.02,3.91,5.7,138.85,2211.87,8305.97,1.02,41.7,130.08,2387.96,8071.47,9.3253,0.02,329,2212,100.0,10.46,6.3247,2000-01-01 04:00:00
783,3,164,42.0028,0.84,100.0,445.0,549.25,1350.13,1117.95,3.91,5.7,139.61,2212.01,8328.88,1.03,41.96,131.12,2388.16,8093.21,9.2801,0.02,329,2212,100.0,10.67,6.4151,2000-01-06 10:30:00
637,3,18,35.0028,0.84,100.0,449.44,555.49,1361.21,1126.03,5.48,7.99,195.66,2223.04,8346.46,1.02,41.8,183.98,2388.08,8070.94,9.2454,0.02,334,2223,100.0,14.98,8.9608,2000-01-05 10:10:00
665,3,46,0.0019,0.0,100.0,518.67,642.05,1585.6,1394.05,14.62,21.6,556.0,2388.06,9063.02,1.3,47.28,523.65,2388.09,8142.11,8.3399,0.03,391,2388,100.0,38.97,23.5484,2000-01-05 14:50:00
200,1,201,0.0024,0.0,100.0,518.67,641.85,1583.2,1397.76,14.62,21.58,554.19,2387.98,9049.68,1.3,47.0,521.59,2387.91,8139.36,8.3595,0.03,391,2388,100.0,38.97,23.3957,2000-01-02 09:20:00
716,3,97,35.0038,0.8403,100.0,449.44,555.63,1364.31,1122.34,5.48,7.99,194.98,2223.01,8357.44,1.03,41.63,183.57,2388.14,8069.67,9.2227,0.02,333,2223,100.0,15.05,9.0023,2000-01-05 23:20:00
15,1,16,20.0006,0.7012,100.0,491.19,606.15,1473.82,1246.43,9.35,13.61,333.02,2323.69,8716.98,1.07,43.84,312.96,2387.86,8050.95,9.1945,0.02,361,2324,100.0,24.54,14.6804,2000-01-01 02:30:00
257,1,258,25.0004,0.6217,60.0,462.54,537.15,1255.24,1043.9,7.05,9.0,176.09,1915.48,8007.85,0.94,36.45,165.7,2028.35,7875.23,10.7976,0.02,307,1915,84.93,14.46,8.4971,2000-01-02 18:50:00
14,1,15,25.0,0.62,60.0,462.54,536.12,1259.02,1037.54,7.05,9.01,174.83,1915.23,8004.94,0.94,36.43,163.43,2028.11,7863.73,10.9008,0.02,304,1915,84.93,14.27,8.5551,2000-01-01 02:20:00
333,2,13,19.9982,0.7,100.0,491.19,607.13,1480.0,1245.08,9.35,13.65,335.1,2323.89,8717.54,1.08,44.16,315.3,2388.02,8055.42,9.1775,0.02,364,2324,100.0,24.64,14.717,2000-01-03 07:30:00
229,1,230,34.999,0.84,100.0,449.44,555.1,1365.81,1122.93,5.48,7.97,194.78,2222.96,8356.18,1.02,41.9,183.4,2388.07,8065.63,9.2427,0.02,332,2223,100.0,15.02,8.8697,2000-01-02 14:10:00
733,3,114,35.0003,0.84,100.0,449.44,555.32,1356.04,1116.26,5.48,7.99,195.8,2223.02,8356.83,1.03,41.67,184.04,2388.14,8076.63,9.2566,0.02,332,2223,100.0,14.95,8.8597,2000-01-06 02:10:00
525,2,205,10.0037,0.2513,100.0,489.05,604.62,1499.25,1303.68,10.52,15.49,394.97,2318.94,8776.66,1.26,45.52,371.34,2388.15,8133.43,8.6485,0.03,370,2319,100.0,28.63,17.1697,2000-01-04 15:30:00
846,3,227,0.0004,0.0002,100.0,518.67,642.89,1584.73,1407.82,14.62,21.6,560.02,2388.19,9076.28,1.31,47.33,527.51,2388.2,8156.64,8.334,0.03,394,2388,100.0,39.35,23.592,2000-01-06 21:00:00
432,2,112,25.0009,0.6209,60.0,462.54,536.46,1263.65,1045.01,7.05,9.03,175.76,1915.3,8004.22,0.94,36.58,164.84,2028.2,7872.97,10.8806,0.02,306,1915,84.93,14.28,8.6015,2000-01-04 00:00:00
780,3,161,41.9982,0.84,100.0,445.0,549.48,1348.4,1110.27,3.91,5.7,138.89,2212.06,8332.39,1.03,41.89,131.57,2388.16,8092.52,9.2584,0.02,329,2212,100.0,10.69,6.2747,2000-01-06 10:00:00
816,3,197,0.0009,0.0009,100.0,518.67,642.75,1586.11,1399.26,14.62,21.6,558.92,2388.13,9068.33,1.3,47.41,526.33,2388.13,8151.03,8.3639,0.03,392,2388,100.0,38.99,23.5181,2000-01-06 16:00:00
526,2,206,35.0056,0.8402,100.0,449.44,555.53,1366.2,1129.42,5.48,8.0,194.95,2223.0,8360.62,1.02,41.94,183.33,2388.12,8067.07,9.3219,0.02,333,2223,100.0,14.84,8.8497,2000-01-04 15:40:00
805,3,186,25.0007,0.6218,60.0,462.54,536.86,1255.79,1042.82,7.05,9.01,176.18,1915.48,8024.07,0.94,36.68,165.63,2028.39,7881.58,10.8007,0.02,307,1915,84.93,14.35,8.649,2000-01-06 14:10:00
99,1,100,35.0077,0.84,100.0,449.44,555.41,1362.76,1117.42,5.48,7.97,193.17,2222.83,8331.29,1.02,41.46,181.85,2387.9,8060.14,9.2897,0.02,329,2223,100.0,14.87,8.7767,2000-01-01 16:30:00
576,2,256,25.0025,0.6203,60.0,462.54,536.98,1266.03,1061.79,7.05,9.03,175.28,1915.34,8011.84,0.94,37.15,164.34,2028.26,7876.06,10.9884,0.02,310,1915,84.93,14.44,8.6792,2000-01-05 00:00:00
809,3,190,19.999,0.7,100.0,491.19,607.05,1486.42,1249.66,9.35,13.63,337.17,2324.04,8718.05,1.08,44.2,317.22,2388.2,8075.72,9.1018,0.02,365,2324,100.0,24.74,14.8875,2000-01-06 14:50:00
697,3,78,42.0007,0.84,100.0,445.0,548.37,1354.61,1125.22,3.91,5.71,138.87,2211.97,8323.78,1.03,41.84,131.01,2388.09,8090.65,9.2709,0.02,330,2212,100.0,10.49,6.3863,2000-01-05 20:10:00
759,3,140,24.9997,0.6217,60.0,462.54,536.35,1261.91,1042.28,7.05,9.02,176.3,1915.47,8016.83,0.94,36.62,165.18,2028.35,7878.78,10.7831,0.02,306,1915,84.93,14.39,8.6157,2000-01-06 06:30:00
316,1,317,0.0014,0.0014,100.0,518.67,643.45,1599.21,1416.74,14.62,21.58,566.7,2388.48,9114.46,1.32,47.98,534.1,2388.47,8184.95,8.276,0.03,396,2388,100.0,39.58,23.6562,2000-01-03 04:40:00
698,3,79,25.005,0.6201,60.0,462.54,536.71,1251.69,1036.48,7.05,9.01,175.67,1915.38,8009.99,0.94,36.67,164.92,2028.29,7877.44,10.8386,0.02,307,1915,84.93,14.44,8.6507,2000-01-05 20:20:00
271,1,272,25.0,0.6216,60.0,462.54,536.35,1259.96,1044.78,7.05,9.0,176.96,1915.48,8022.24,0.94,36.62,165.29,2028.39,7883.6,10.771,0.02,305,1915,84.93,14.42,8.6392,2000-01-02 21:10:00
57,1,58,42.0047,0.84,100.0,445.0,549.06,1341.57,1106.69,3.91,5.7,138.78,2211.87,8305.27,1.02,41.75,130.18,2387.96,8076.8,9.3639,0.02,327,2212,100.0,10.54,6.275,2000-01-01 09:30:00
636,3,17,9.9995,0.2509,100.0,489.05,604.26,1493.77,1301.76,10.52,15.48,395.87,2318.91,8774.69,1.26,45.14,372.97,2388.08,8132.6,8.6165,0.03,370,2319,100.0,28.83,17.2655,2000-01-05 10:00:00
683,3,64,25.0013,0.62,60.0,462.54,536.56,1253.42,1042.99,7.05,9.01,176.7,1915.36,8011.31,0.94,36.54,165.04,2028.3,7877.54,10.8164,0.02,307,1915,84.93,14.41,8.5929,2000-01-05 17:50:00
144,1,145,10.0003,0.2507,100.0,489.05,604.5,1490.23,1302.75,10.52,15.46,393.97,2318.73,8770.42,1.26,45.04,370.46,2387.91,8126.56,8.616,0.03,368,2319,100.0,28.6,17.2085,2000-01-02 00:00:00
807,3,188,42.0014,0.84,100.0,445.0,549.51,1351.65,1126.54,3.91,5.71,139.28,2212.15,8327.85,1.03,42.04,132.03,2388.15,8094.93,9.2667,0.02,330,2212,100.0,10.69,6.3867,2000-01-06 14:30:00
689,3,70,41.9993,0.8408,100.0,445.0,548.71,1349.51,1116.8,3.91,5.7,139.07,2212.02,8315.23,1.02,41.86,131.22,2388.07,8091.2,9.3119,0.02,330,2212,100.0,10.69,6.3141,2000-01-05 18:50:00
158,1,159,25.0015,0.62,60.0,462.54,536.91,1259.86,1042.78,7.05,9.0,175.17,1915.32,8007.18,0.94,36.58,163.87,2028.16,7870.52,10.8658,0.02,306,1915,84.93,14.24,8.7162,2000-01-02 02:20:00
381,2,61,24.9999,0.6201,60.0,462.54,536.59,1254.97,1043.26,7.05,9.03,176.04,1915.26,8011.62,0.94,36.7,164.66,2028.19,7871.38,10.8503,0.02,307,1915,84.93,14.35,8.6672,2000-01-03 15:30:00
117,1,118,9.9991,0.25,100.0,489.05,604.02,1494.48,1294.74,10.52,15.46,393.56,2318.74,8770.31,1.25,45.03,370.35,2387.9,8120.94,8.6331,0.03,366,2319,100.0,28.52,17.175,2000-01-01 19:30:00
413,2,93,0.0016,0.0,100.0,518.67,642.2,1581.4,1406.87,14.62,21.61,554.47,2388.02,9047.32,1.3,47.47,521.7,2388.03,8131.08,8.4093,0.03,393,2388,100.0,38.94,23.433000000000003,2000-01-03 20:50:00
317,1,318,10.0046,0.25,100.0,489.05,605.56,1509.31,1324.42,10.52,15.46,403.67,2319.53,8831.26,1.27,46.03,380.6,2388.74,8179.79,8.4656,0.03,374,2319,100.0,28.77,17.4422,2000-01-03 04:50:00
88,1,89,20.0045,0.7,100.0,491.19,606.67,1483.0,1246.45,9.35,13.62,333.57,2323.78,8711.38,1.07,44.01,313.33,2387.85,8053.25,9.1871,0.02,364,2324,100.0,24.63,14.7623,2000-01-01 14:40:00
570,2,250,19.9997,0.7,100.0,491.19,607.47,1481.16,1250.57,9.35,13.66,334.17,2324.07,8723.65,1.07,44.58,315.09,2388.2,8063.3,9.2713,0.02,366,2324,100.0,24.23,14.6756,2000-01-04 23:00:00
755,3,136,35.0029,0.8418,100.0,449.44,555.34,1362.52,1117.04,5.48,7.99,194.78,2223.02,8353.93,1.03,41.88,184.07,2388.06,8075.12,9.2379,0.02,333,2223,100.0,14.92,8.9395,2000-01-06 05:50:00
512,2,192,10.0028,0.25,100.0,489.05,605.19,1499.91,1307.04,10.52,15.49,394.74,2318.93,8772.67,1.26,45.38,371.56,2388.18,8123.07,8.6294,0.03,370,2319,100.0,28.29,17.0591,2000-01-04 13:20:00
382,2,62,0.0014,0.0,100.0,518.67,642.52,1581.01,1397.71,14.62,21.61,554.76,2388.05,9046.76,1.3,47.18,521.8,2388.03,8133.77,8.4142,0.03,392,2388,100.0,39.02,23.3679,2000-01-03 15:40:00
274,1,275,10.0064,0.25,100.0,489.05,604.48,1496.6,1306.66,10.52,15.46,397.55,2319.02,8800.78,1.26,45.57,374.73,2388.2,8144.53,8.5428,0.03,370,2319,100.0,28.91,17.2198,2000-01-02 21:40:00
6,1,7,0.0019,0.0001,100.0,518.67,641.83,1583.47,1393.89,14.62,21.58,552.45,2387.92,9050.5,1.3,46.94,520.48,2387.89,8127.92,8.396,0.03,391,2388,100.0,38.93,23.4578,2000-01-01 01:00:00
770,3,151,35.0026,0.841,100.0,449.44,555.08,1366.61,1121.57,5.48,7.99,194.79,2223.06,8362.22,1.03,41.8,184.9,2388.12,8080.91,9.2516,0.02,332,2223,100.0,14.88,8.972999999999997,2000-01-06 08:20:00
4,1,5,25.0063,0.6207,60.0,462.54,536.1,1255.23,1033.59,7.05,9.0,174.82,1915.22,7994.94,0.93,36.48,164.11,2028.08,7865.8,10.8366,0.02,305,1915,84.93,14.03,8.6754,2000-01-01 00:40:00
319,1,320,20.006,0.7002,100.0,491.19,607.24,1496.88,1266.21,9.35,13.61,343.77,2324.7,8781.14,1.09,45.01,323.53,2388.87,8108.6,9.0019,0.03,368,2324,100.0,24.9,15.0215,2000-01-03 05:10:00
40,1,41,25.0009,0.6201,60.0,462.54,536.55,1254.48,1036.99,7.05,9.01,174.52,1915.22,8001.9,0.94,36.38,164.3,2028.14,7860.14,10.887,0.02,305,1915,84.93,14.46,8.6234,2000-01-01 06:40:00
237,1,238,20.0044,0.7,100.0,491.19,606.95,1483.96,1245.64,9.35,13.6,335.17,2323.94,8731.97,1.08,44.17,315.69,2388.02,8070.89,9.1368,0.02,363,2324,100.0,24.7,14.6779,2000-01-02 15:30:00
210,1,211,10.0068,0.25,100.0,489.05,604.55,1494.3,1307.09,10.52,15.46,394.35,2318.79,8779.87,1.26,45.04,371.62,2387.98,8129.98,8.5945,0.03,369,2319,100.0,28.75,17.2493,2000-01-02 11:00:00
864,3,245,0.0021,0.0,100.0,518.67,642.44,1584.0,1404.13,14.62,21.6,561.44,2388.22,9082.02,1.31,47.61,528.24,2388.24,8158.62,8.3064,0.03,394,2388,100.0,39.32,23.5794,2000-01-07 00:00:00
211,1,212,35.001999999999995,0.8406,100.0,449.44,555.02,1355.18,1117.9,5.48,7.97,194.11,2222.97,8342.38,1.02,41.5,183.32,2388.01,8068.23,9.3152,0.02,331,2223,100.0,14.8,8.977,2000-01-02 11:10:00
608,2,288,42.0045,0.84,100.0,445.0,550.7,1364.22,1141.91,3.91,5.72,138.35,2211.92,8327.84,1.02,42.64,130.14,2387.98,8089.6,9.4403,0.02,332,2212,100.0,10.53,6.4089,2000-01-05 05:20:00
504,2,184,34.9995,0.8404,100.0,449.44,556.03,1363.52,1129.36,5.48,8.0,194.54,2222.93,8350.38,1.02,41.94,182.57,2388.05,8069.75,9.3001,0.02,333,2223,100.0,14.93,8.9224,2000-01-04 12:00:00
458,2,138,20.0047,0.7,100.0,491.19,606.91,1492.97,1242.61,9.35,13.65,335.82,2323.93,8722.63,1.08,44.33,314.97,2388.04,8059.02,9.183,0.02,365,2324,100.0,24.5,14.6179,2000-01-04 04:20:00
481,2,161,42.0002,0.84,100.0,445.0,549.37,1347.3,1126.88,3.91,5.72,138.14,2211.9,8321.86,1.02,42.02,130.56,2387.9,8074.62,9.3614,0.02,330,2212,100.0,10.53,6.3527,2000-01-04 08:10:00
812,3,193,10.0059,0.2504,100.0,489.05,604.79,1494.61,1310.4,10.52,15.48,397.24,2318.91,8791.41,1.26,45.19,374.47,2388.14,8141.0,8.5544,0.03,368,2319,100.0,28.79,17.3256,2000-01-06 15:20:00
303,1,304,42.0048,0.8406,100.0,445.0,549.63,1359.16,1133.32,3.91,5.69,141.2,2212.35,8362.35,1.04,42.13,132.31,2388.5,8123.32,9.1626,0.02,333,2212,100.0,10.62,6.4352,2000-01-03 02:30:00
64,1,65,0.0002,0.001,100.0,518.67,641.68,1576.52,1391.43,14.62,21.58,552.7,2387.96,9047.17,1.3,46.91,521.18,2387.92,8126.44,8.3885,0.03,389,2388,100.0,39.06,23.4061,2000-01-01 10:40:00
603,2,283,25.0002,0.62,60.0,462.54,537.03,1266.95,1060.13,7.05,9.03,176.29,1915.43,8027.01,0.94,37.01,164.3,2028.34,7880.54,10.9639,0.02,309,1915,84.93,14.2,8.4953,2000-01-05 04:30:00
363,2,43,9.9987,0.2511,100.0,489.05,604.92,1492.94,1298.75,10.52,15.49,395.69,2318.84,8772.06,1.26,45.23,372.19,2388.03,8129.69,8.6701,0.03,368,2319,100.0,28.65,17.2672,2000-01-03 12:30:00
311,1,312,35.0045,0.8401,100.0,449.44,556.27,1373.18,1144.22,5.48,7.97,198.81,2223.64,8399.85,1.04,42.29,186.93,2388.71,8112.69,9.1149,0.02,336,2223,100.0,15.19,9.0905,2000-01-03 03:50:00
701,3,82,25.0074,0.6203,60.0,462.54,536.42,1258.44,1042.28,7.05,9.02,176.0,1915.38,8011.28,0.94,36.57,165.53,2028.31,7872.96,10.8003,0.02,306,1915,84.93,14.25,8.6296,2000-01-05 20:50:00
265,1,266,25.0053,0.62,60.0,462.54,536.32,1260.36,1042.58,7.05,9.0,177.5,1915.57,8020.18,0.94,36.9,165.27,2028.34,7883.9,10.774,0.02,307,1915,84.93,14.27,8.6284,2000-01-02 20:10:00
471,2,151,0.0012,0.0004,100.0,518.67,642.47,1585.49,1393.29,14.62,21.61,553.58,2388.07,9046.99,1.3,47.39,522.05,2388.1,8132.37,8.4319,0.03,393,2388,100.0,38.82,23.2834,2000-01-04 06:30:00
98,1,99,41.9985,0.84,100.0,445.0,549.42,1346.47,1111.37,3.91,5.7,137.6,2211.91,8304.08,1.02,41.49,129.92,2388.06,8077.4,9.3458,0.02,329,2212,100.0,10.71,6.2607,2000-01-01 16:20:00
833,3,214,25.0034,0.6212,60.0,462.54,537.01,1261.92,1039.6,7.05,9.02,177.12,1915.53,8023.62,0.94,36.65,165.74,2028.45,7883.25,10.7806,0.02,307,1915,84.93,14.55,8.7334,2000-01-06 18:50:00
677,3,58,20.0044,0.7008,100.0,491.19,607.09,1479.02,1246.99,9.35,13.63,336.07,2323.92,8729.51,1.08,44.05,315.79,2388.03,8062.56,9.1738,0.02,363,2324,100.0,24.69,14.7236,2000-01-05 16:50:00
817,3,198,42.0024,0.8405,100.0,445.0,549.37,1351.6,1124.71,3.91,5.7,140.03,2212.06,8339.22,1.03,42.26,132.02,2388.16,8102.11,9.2538,0.02,330,2212,100.0,10.83,6.4586,2000-01-06 16:10:00
338,2,18,35.0061,0.84,100.0,449.44,554.6,1356.57,1123.0,5.48,8.0,194.36,2222.83,8341.14,1.02,41.75,183.59,2387.97,8070.8,9.252,0.02,333,2223,100.0,14.91,8.9103,2000-01-03 08:20:00
635,3,16,10.0018,0.25,100.0,489.05,604.09,1489.5,1303.05,10.52,15.48,395.04,2318.81,8785.68,1.26,45.03,373.04,2388.01,8133.88,8.5484,0.03,369,2319,100.0,28.56,17.2382,2000-01-05 09:50:00
277,1,278,10.0075,0.2508,100.0,489.05,604.82,1503.68,1312.63,10.52,15.46,398.33,2319.1,8800.48,1.26,45.4,375.09,2388.24,8147.97,8.5569,0.03,368,2319,100.0,28.84,17.3829,2000-01-02 22:10:00
